,Day,wk_1,wk_2,wk_3,wk_4,wk_5,wk_6,wk_7,wk_8,wk_9,wk_10,wk_11,wk_12,wk_13,wk_14,wk_15,wk_16,wk_17,wk_18,wk_19,wk_20,wk_21,wk_22,wk_23,wk_24,wk_25,wk_26,wk_27,wk_28,wk_29,wk_30,wk_31,wk_32,wk_33,wk_34,wk_35,wk_36,wk_37,wk_38,wk_39,wk_40,wk_41,wk_42,wk_43,wk_44,wk_45,wk_46,wk_47,wk_48,wk_49,wk_50,wk_51,wk_52,wk_53
200,2007-08-06,0.0081714517,0.0087150009,0.0073862051,0.007979659699999999,0.0101393731,0.008809358199999999,0.009433663,0.0089154618,0.0120322281,0.0105788216,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913
201,2007-08-13,0.0087150009,0.0073862051,0.007979659699999999,0.0101393731,0.008809358199999999,0.009433663,0.0089154618,0.0120322281,0.0105788216,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995
202,2007-08-20,0.0073862051,0.007979659699999999,0.0101393731,0.008809358199999999,0.009433663,0.0089154618,0.0120322281,0.0105788216,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469
203,2007-08-27,0.007979659699999999,0.0101393731,0.008809358199999999,0.009433663,0.0089154618,0.0120322281,0.0105788216,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999
204,2007-09-03,0.0101393731,0.008809358199999999,0.009433663,0.0089154618,0.0120322281,0.0105788216,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307
205,2007-09-10,0.008809358199999999,0.009433663,0.0089154618,0.0120322281,0.0105788216,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155
206,2007-09-17,0.009433663,0.0089154618,0.0120322281,0.0105788216,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395
207,2007-09-24,0.0089154618,0.0120322281,0.0105788216,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904
208,2007-10-01,0.0120322281,0.0105788216,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002
209,2007-10-08,0.0105788216,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737
210,2007-10-15,0.0113053544,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001
211,2007-10-22,0.0112552298,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488
212,2007-10-29,0.0120808202,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849
213,2007-11-05,0.013495243999999998,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385
214,2007-11-12,0.0146890042,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243
215,2007-11-19,0.0182767159,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735
216,2007-11-26,0.0166560124,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472
217,2007-12-03,0.0185968343,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086
218,2007-12-10,0.0238891302,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749
219,2007-12-17,0.0278977593,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192
220,2007-12-24,0.0311548585,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998
221,2007-12-31,0.0226942447,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839
222,2008-01-07,0.018635464299999998,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154
223,2008-01-14,0.0199986346,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154,0.023593427799999997
224,2008-01-21,0.024406044100000003,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154,0.023593427799999997,0.033233143
225,2008-01-28,0.028301820699999997,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154,0.023593427799999997,0.033233143,0.044338100400000004
226,2008-02-04,0.0312342558,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154,0.023593427799999997,0.033233143,0.044338100400000004,0.0534547137
227,2008-02-11,0.032701948700000004,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154,0.023593427799999997,0.033233143,0.044338100400000004,0.0534547137,0.0542257506
228,2008-02-18,0.0317756883,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154,0.023593427799999997,0.033233143,0.044338100400000004,0.0534547137,0.0542257506,0.0530303296
229,2008-02-25,0.0272363662,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154,0.023593427799999997,0.033233143,0.044338100400000004,0.0534547137,0.0542257506,0.0530303296,0.042445550199999994
230,2008-03-03,0.025020139900000002,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154,0.023593427799999997,0.033233143,0.044338100400000004,0.0534547137,0.0542257506,0.0530303296,0.042445550199999994,0.0362800012
231,2008-03-10,0.024271992000000003,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154,0.023593427799999997,0.033233143,0.044338100400000004,0.0534547137,0.0542257506,0.0530303296,0.042445550199999994,0.0362800012,0.030346275099999997
232,2008-03-17,0.019604132399999998,0.0159139796,0.0136978354,0.0136316678,0.011736950800000001,0.010635756299999998,0.009697111,0.0096536174,0.0085674892,0.0086334646,0.0093536951,0.0074556943,0.0074042811,0.0067289651,0.0066628201,0.0066274725,0.0054561897,0.005862305999999999,0.006606867,0.005340928399999999,0.0058554913,0.0061807495999999995,0.0068746469,0.007156960699999999,0.0082931307,0.0080091155,0.0091848395,0.0081425904,0.010719708400000002,0.0121785737,0.012457553500000001,0.0135984488,0.0144670849,0.0153286385,0.0166653243,0.0197487735,0.0167305472,0.0163405086,0.0174594749,0.0193643192,0.024890534199999998,0.0225404839,0.0209147154,0.023593427799999997,0.033233143,0.044338100400000004,0.0534547137,0.0542257506,0.0530303296,0.042445550199999994,0.0362800012,0.030346275099999997,0.0253595356
